,dope,soap
4JN7_A_4GME_A_2_1,-42557.00390625,-129121.046875
4JN7_A_4HNL_A_3_5,-42271.02734375,-128473.78125
4JN7_A_3SSZ_A_3_2,-40917.34765625,-102085.0078125
4JN7_A_3SSZ_A_3_5,-41908.2578125,-117903.640625
4JN7_A_3V3W_A_2_1,-42195.609375,-116878.015625
4JN7_A_2O56_A_1_1,-39493.9609375,-91382.46875
4JN7_A_3TW9_A_3_4,-43077.54296875,-121060.5859375
4JN7_A_3S47_A_3_1,-41853.99609375,-136235.734375
4JN7_A_3THU_A_3_5,-42570.44140625,-130863.7734375
4JN7_A_4E6M_A_1_3,-42182.96484375,-110145.34375
4JN7_A_3STP_A_3_3,-41343.86328125,-83619.7421875
4JN7_A_3T6C_A_3_5,-43619.0703125,-138179.40625
4JN7_A_3S47_A_3_3,-42064.12890625,-135266.84375
4JN7_A_3SJN_A_3_4,-42698.671875,-129323.3203125
4JN7_A_3STP_A_3_2,-41867.12109375,-78100.03125
4JN7_A_4IHC_A_2_2,-43122.5703125,-123452.8515625
4JN7_A_4HNL_A_3_1,-41245.0625,-126713.9140625
4JN7_A_2OX4_A_1_4,-42428.0,-155868.6875
4JN7_A_2GL5_A_1_5,-40506.734375,-54703.3125
4JN7_A_4K1W_A_3_5,-42960.10546875,-156876.71875
4JN7_A_4FI4_A_2_2,-42294.13671875,-113335.1484375
4JN7_A_4GGH_A_2_5,-41407.36328125,-128221.6015625
4JN7_A_3TW9_A_3_3,-42935.5,-127374.140625
4JN7_A_4K1W_A_3_1,-42669.19921875,-135692.25
4JN7_A_3RR1_A_1_4,-42749.65625,-137195.03125
4JN7_A_4GGB_A_3_4,-41339.140625,-113037.125
4JN7_A_3RR1_A_1_2,-42484.0390625,-104814.3359375
4JN7_A_2POZ_A_1_3,-41753.63671875,-130256.8359375
4JN7_A_3RR1_A_1_5,-42398.69140625,-136542.03125
4JN7_A_2POZ_A_1_5,-41794.921875,-150241.40625
4JN7_A_3TJI_A_3_2,-43283.85546875,-142344.515625
4JN7_A_4GGH_A_2_2,-41128.62109375,-134326.953125
4JN7_A_3SJN_A_3_2,-42680.09375,-105059.0625
4JN7_A_3GY1_A_2_1,-42426.328125,-114297.4453125
4JN7_A_3TJI_A_3_1,-42453.0859375,-132492.984375
4JN7_A_3VCN_A_2_3,-42807.19921875,-119747.609375
4JN7_A_2QQ6_A_1_4,-37832.8984375,-125675.453125
4JN7_A_4E6M_A_1_1,-40626.44140625,-22426.578125
4JN7_A_3T4W_A_1_1,-38736.1015625,-134655.1875
4JN7_A_4GGB_A_3_2,-41978.5546875,-100648.484375
4JN7_A_4GME_A_2_5,-42749.3046875,-120382.6953125
4JN7_A_2O56_A_1_3,-39942.125,-128146.578125
4JN7_A_3V3W_A_2_3,-42815.90234375,-115306.5
4JN7_A_2OX4_A_1_5,-42654.0234375,-154368.078125
4JN7_A_3T4W_A_1_4,-38504.8984375,-134982.5625
4JN7_A_2QQ6_A_1_3,-37953.4453125,-98911.828125
4JN7_A_4K1W_A_3_2,-42743.609375,-142396.71875
4JN7_A_3T4W_A_1_3,-38327.92578125,-121339.5
4JN7_A_4E6M_A_1_4,-40791.38671875,-71285.2578125
4JN7_A_3THU_A_2_5,-40927.3046875,-43936.5625
4JN7_A_3GY1_A_2_5,-42089.03125,-126379.4375
4JN7_A_4GME_A_3_1,-42425.4453125,-107354.265625
4JN7_A_4K1W_A_3_4,-42831.4296875,-144717.140625
4JN7_A_3RCY_A_1_4,-39410.9765625,-108424.5
4JN7_A_2GL5_A_1_2,-40760.8984375,-51780.890625
4JN7_A_3R25_A_3_1,-42875.25390625,-127628.3984375
4JN7_A_4K1W_A_3_3,-43026.046875,-151177.0
4JN7_A_3R25_A_3_2,-43372.94140625,-140862.546875
4JN7_A_3RCY_A_1_2,-39741.453125,-104729.765625
4JN7_A_3T6C_A_3_2,-42751.859375,-116434.8828125
4JN7_A_3GY1_A_2_3,-42526.05078125,-130494.0078125
4JN7_A_2O56_A_1_4,-39529.125,-100292.8046875
4JN7_A_2OX4_A_1_2,-41733.03125,-145886.0625
4JN7_A_3STP_A_3_1,-41854.859375,-96865.015625
4JN7_A_3RCY_A_1_3,-39445.53125,-101455.828125
4JN7_A_3V3W_A_3_4,-41620.8984375,-114737.4609375
4JN7_A_4E6M_A_1_2,-41460.515625,-79376.40625
4JN7_A_3STP_A_3_4,-41536.75,-83465.09375
4JN7_A_3R25_A_3_4,-42433.54296875,-138711.984375
4JN7_A_3VCN_A_2_4,-43343.4921875,-119877.5390625
4JN7_A_4GME_A_3_3,-42529.890625,-120640.484375
4JN7_A_4F4R_A_3_2,-42970.05078125,-127940.3671875
4JN7_A_4GGB_A_3_3,-40276.80078125,-65117.7578125
4JN7_A_3THU_A_2_3,-40522.25,-82599.703125
4JN7_A_2GL5_A_1_1,-41074.8984375,-64842.171875
4JN7_A_3R25_A_3_5,-41966.71875,-122420.71875
4JN7_A_3THU_A_2_1,-39766.0234375,-21356.78515625
4JN7_A_4J3Z_A_1_3,-41287.58203125,-81174.3671875
4JN7_A_3RR1_A_1_3,-42170.92578125,-145136.046875
4JN7_A_3S47_A_3_4,-41366.0234375,-137952.53125
4JN7_A_2POZ_A_1_2,-42476.796875,-142281.828125
4JN7_A_3SSZ_A_3_3,-41698.48828125,-113670.84375
4JN7_A_2QQ6_A_1_2,-36535.1484375,-101948.1875
4JN7_A_3S47_A_2_2,-41668.4609375,-118239.8515625
4JN7_A_3TW9_A_3_2,-42821.61328125,-128900.6640625
4JN7_A_4IL2_A_2_4,-41996.6640625,-140361.9375
4JN7_A_3SJN_A_3_3,-42670.97265625,-130474.4453125
4JN7_A_4IHC_A_2_4,-43026.28515625,-126800.765625
4JN7_A_4IL2_A_2_1,-41585.02734375,-136918.703125
4JN7_A_4J3Z_A_1_2,-42032.046875,-120484.828125
4JN7_A_3S47_A_2_3,-42262.0625,-117802.4609375
2WSD_A_2XYB_A_3_3,-44066.53515625,-87675.8203125
2WSD_A_3X1B_A_3_4,-44455.83203125,-109632.7421875
2WSD_A_5MHW_A_3_1,-43608.86328125,-121860.46875
2WSD_A_6Z0J_A_2_2,-48403.94140625,-63662.8359375
2WSD_A_5E9N_A_3_4,-44661.203125,-148903.765625
2WSD_A_1KYA_A_3_1,-42454.0859375,-28920.892578125
2WSD_A_2HZH_A_3_5,-43197.515625,-85785.3671875
2WSD_A_3X1B_A_3_2,-45388.8125,-110442.09375
2WSD_A_4A2F_A_3_5,-45497.046875,-167696.859375
2WSD_A_6VOW_A_2_2,-43643.64453125,38437.1875
2WSD_A_5NQ8_A_3_1,-44010.2578125,-128522.8515625
2WSD_A_3ZX1_A_1_1,-46252.81640625,-61232.328125
2WSD_A_2XLL_A_2_2,-50721.8984375,-234302.421875
2WSD_A_6IQX_A_1_5,-50197.55859375,-157022.9375
2WSD_A_2XYB_A_2_5,-40253.36328125,146945.078125
2WSD_A_2HRG_A_3_2,-44436.6796875,-144856.3125
2WSD_A_2YXV_A_1_4,-47850.734375,-50065.25390625
2WSD_A_6Z0J_A_1_5,-47732.91015625,-103303.4140625
2WSD_A_6IQZ_A_1_5,-49742.296875,-128041.2265625
2WSD_A_6I3L_A_2_5,-50835.37109375,-248163.4375
2WSD_A_2HZH_A_3_3,-42623.43359375,-112245.7734375
2WSD_A_5A7E_A_3_2,-43497.91015625,-115340.09375
2WSD_A_6I3L_A_1_5,-50585.33203125,-150460.125
2WSD_A_3X1B_A_3_3,-45135.3515625,-170905.375
2WSD_A_2YXV_A_1_1,-48291.06640625,-59431.87109375
2WSD_A_5NQ8_A_3_4,-45263.23828125,-99768.625
2WSD_A_5NQ8_A_3_5,-45328.23828125,-115144.828125
2WSD_A_6XIZ_A_2_2,-47854.48828125,-56220.2890625
2WSD_A_6WCN_A_2_2,-45592.4296875,-75856.375
2WSD_A_5LDU_A_3_3,-43078.59765625,-58991.26953125
2WSD_A_2XLL_A_1_5,-50511.46484375,-180659.03125
2WSD_A_6IQX_A_2_5,-49225.109375,-153687.375
2WSD_A_5A7E_A_3_3,-44448.1015625,-161975.03125
2WSD_A_6Z0J_A_2_4,-47574.17578125,-50635.359375
2WSD_A_4JHU_A_3_3,-43306.25,-60121.60546875
2WSD_A_6VOW_A_2_3,-43588.51171875,17797.271484375
2WSD_A_5MHW_A_3_5,-44192.0546875,-124551.3984375
2WSD_A_3ZX1_A_1_2,-47210.40234375,-71356.9921875
2WSD_A_6Z0J_A_2_3,-48041.515625,-75864.65625
2WSD_A_6VOW_A_2_5,-44090.625,21273.705078125
2WSD_A_6XIZ_A_2_5,-48171.21875,-45835.6640625
2WSD_A_6I3K_A_1_5,-49287.97265625,-135934.375
2WSD_A_3X1B_A_3_5,-44759.9765625,-102604.390625
2WSD_A_6IQX_A_2_2,-50018.234375,-211677.296875
2WSD_A_6IQZ_A_1_2,-50663.80859375,-194873.453125
2WSD_A_2HZH_A_3_2,-44190.3046875,-69747.4765625
2WSD_A_6IM8_A_1_3,-46009.203125,-93648.2109375
2WSD_A_3X1B_A_3_1,-44097.58203125,-77953.09375
2DKJ_A_6YMD_A_1_2,-47491.30859375,-218326.390625
2DKJ_A_2VI8_A_3_3,-47665.58984375,-239763.96875
2DKJ_A_2VGS_A_1_4,-46679.890625,-225427.296875
2DKJ_A_3PGY_A_2_1,-47419.40234375,-222873.25
2DKJ_A_1KKJ_A_3_4,-47079.546875,-225385.9375
2DKJ_A_2VMN_A_1_1,-47210.5859375,-239339.234375
2DKJ_A_6SMN_A_3_4,-46267.16015625,-196984.265625
2DKJ_A_1KKJ_A_2_2,-47197.4140625,-227231.828125
2DKJ_A_6SMN_A_3_2,-46015.8203125,-191660.0625
2DKJ_A_4N0W_A_1_4,-46402.671875,-209352.71875
2DKJ_A_6UXI_A_2_3,-45923.57421875,-208557.875
2DKJ_A_2W7D_A_1_4,-46793.6171875,-234371.765625
2DKJ_A_1KKJ_A_2_3,-47920.46484375,-237834.65625
2DKJ_A_1YJS_A_3_2,-47903.82421875,-229479.453125
2DKJ_A_2W7D_A_1_5,-47137.30859375,-243001.578125
2DKJ_A_6ULD_A_1_3,-46594.0859375,-205767.53125
2DKJ_A_2VI8_A_1_5,-47090.69921875,-237394.46875
2DKJ_A_2VGS_A_1_1,-46629.98828125,-226174.28125
2DKJ_A_6ULD_A_1_5,-46912.078125,-221185.125
2DKJ_A_2VGS_A_3_2,-47814.7109375,-239103.453125
2DKJ_A_2VMN_A_3_5,-47743.68359375,-240122.265625
2DKJ_A_6YMD_A_2_3,-47596.875,-237996.453125
2DKJ_A_1YJS_A_2_3,-48142.2578125,-232796.765625
2DKJ_A_6UXI_A_2_1,-45856.96484375,-198856.953125
2DKJ_A_3PGY_A_1_4,-47147.6015625,-228400.3125
2DKJ_A_4WXB_A_1_4,-46194.55859375,-221755.1875
2DKJ_A_2VMV_A_3_4,-47992.5625,-236271.296875
2DKJ_A_4WXB_A_1_5,-46328.41796875,-223990.359375
2DKJ_A_6YMD_A_1_3,-46973.47265625,-218737.578125
2DKJ_A_1YJY_A_3_3,-47678.44140625,-222857.640625
2DKJ_A_1YJY_A_3_1,-48053.76953125,-228203.171875
2DKJ_A_2W7D_A_2_3,-47475.0859375,-232962.15625
6FME_B_5ZXG_A_3_5,-45242.9921875,-55563.515625
6FME_B_4MB1_A_3_1,-43743.62109375,-36049.07421875
6FME_B_5DO8_A_3_1,-41065.21875,-56029.70703125
6FME_B_2ZE0_A_3_1,-37744.73828125,-57825.15625
6FME_B_6YUP_A_3_2,-37854.4453125,57152.34375
6FME_B_1UOK_A_3_2,-43880.015625,-83459.9765625
6FME_B_2ZE0_A_3_4,-38779.00390625,-92016.5859375
6FME_B_5DO8_A_3_3,-40220.12109375,-66991.453125
6FME_B_5ZCC_A_2_3,-37139.828125,-73505.7578125
6FME_B_1WZA_A_3_1,-41669.23046875,-57426.9921875
6FME_B_5ZXG_A_3_3,-44735.6328125,-22874.53515625
6FME_B_1WZA_A_3_3,-42926.62109375,-90835.5703125
6FME_B_1UOK_A_3_5,-44687.37109375,-115129.0
6FME_B_4HOW_A_3_3,-45705.45703125,-106329.84375
6FME_B_4MB1_A_3_2,-44089.42578125,-42641.078125
6FME_B_6Y9T_A_3_1,-42125.62109375,-104487.6953125
6FME_B_5DO8_A_3_4,-40815.171875,-76159.046875
6FME_B_5ZXG_A_3_2,-45194.14453125,-61256.82421875
6FME_B_1UOK_A_3_1,-44650.85546875,-100001.109375
6FME_B_6YUP_A_3_5,-37928.80078125,69911.484375
6FME_B_1WZA_A_3_4,-42656.27734375,-67306.0703125
6FME_B_5ZXG_A_3_1,-44385.70703125,61993.00390625
6FME_B_1UOK_A_3_3,-43722.86328125,-110856.2265625
6FME_B_1WZA_A_3_5,-42417.84765625,-80859.8515625
6FME_B_2ZE0_A_3_5,-38633.62109375,-84382.375
6FME_B_4MB1_A_3_3,-44645.5546875,-80453.109375
6FME_B_5ZCC_A_2_2,-36722.7890625,-81419.28125
6FME_B_5ZCC_A_2_5,-37287.80078125,-87253.796875
6FME_B_4HOW_A_3_4,-45022.1875,-107993.375
6FME_B_4MB1_A_3_4,-44311.01171875,-90152.9140625
6FME_B_6Y9T_A_3_4,-42303.9140625,-104304.8671875
6FME_B_6AAV_A_3_5,-43819.10546875,-64732.0234375
6FME_B_6YUP_A_3_4,-37309.01171875,45584.65234375
6FME_B_5ZCC_A_2_4,-36739.1015625,-72355.0390625
6FME_B_5ZCC_A_2_1,-37221.5859375,-90810.625
6FME_B_2ZE0_A_3_3,-37754.03125,-72728.765625
6FME_B_6YUP_A_3_3,-37456.87890625,75341.2421875
6FME_B_6Y9T_A_3_3,-42076.015625,-87132.53125
6FME_B_1UOK_A_3_4,-43676.46484375,-99323.9609375
6FME_B_6YUP_A_3_1,-37430.40234375,80617.984375
6FME_B_6S9V_A_2_1,-54226.79296875,-241544.015625
6FME_B_1WZA_A_3_2,-42663.65234375,-64893.32421875
6FME_B_6AAV_A_3_1,-45318.1640625,-67825.125
3ZSS_A_1WZM_A_2_3,-49169.8515625,-77203.2265625
3ZSS_A_1CDG_A_3_3,-51292.015625,-54961.74609375
3ZSS_A_1WZK_A_2_4,-48386.78125,-44554.0234375
3ZSS_A_1I75_A_3_3,-51340.25,-14473.7041015625
3ZSS_A_1PEZ_A_3_3,-51622.203125,-35303.765625
3ZSS_A_1CGV_A_3_1,-51275.6875,-42942.578125
3ZSS_A_5Z0U_A_2_5,-46032.2421875,-61521.34375
3ZSS_A_4LXF_A_2_3,-48506.79296875,-78517.765625
3ZSS_A_1TCM_A_3_5,-50866.87890625,-52474.2109375
3ZSS_A_6AIJ_A_3_5,-51611.171875,-45329.890625
3ZSS_A_1J0H_A_2_3,-48297.796875,-82030.1953125
3ZSS_A_5Z0U_A_2_4,-45411.48046875,-66273.9375
3ZSS_A_1TCM_A_3_2,-50177.49609375,-33999.1484375
3ZSS_A_1CGV_A_3_2,-50935.34765625,-42889.69140625
3ZSS_A_4AEF_A_2_2,-48437.94921875,-65836.53125
3ZSS_A_4U33_A_2_5,-71251.125,-350097.625
3ZSS_A_1EA9_C_2_4,-46800.578125,-24333.76171875
3ZSS_A_4JCM_A_3_3,-51374.60546875,23722.40625
3ZSS_A_4U33_A_1_2,-70926.9609375,-349104.03125
3ZSS_A_4GKL_A_3_1,-51768.86328125,-122505.109375
3ZSS_A_1J0H_A_2_1,-48299.76171875,-92794.421875
3ZSS_A_1BVZ_A_2_2,-48132.265625,-75006.8828125
3ZSS_A_1KCK_A_3_2,-52164.8359375,-66787.6171875
3ZSS_A_4U33_A_2_1,-70408.5859375,-330355.71875
3ZSS_A_4LXF_A_2_5,-47879.84375,-66050.2734375
3ZSS_A_1CGY_A_3_4,-51164.19140625,-63565.5625
3ZSS_A_1CDG_A_3_2,-50221.90234375,-11993.34765625
3ZSS_A_4AEF_A_2_4,-49202.32421875,-46226.6953125
3ZSS_A_4JCM_A_3_5,-52123.88671875,-34383.640625
3ZSS_A_1PEZ_A_3_2,-51850.0390625,-30284.341796875
3ZSS_A_1JF5_A_2_2,-47940.8671875,-89680.8203125
3ZSS_A_1WZL_A_2_2,-49174.55078125,-82617.25
3ZSS_A_5CGM_A_1_3,-71521.484375,-308733.5625
3ZSS_A_1TCM_A_3_1,-50606.55859375,-23860.51953125
3ZSS_A_5CGM_A_1_5,-72241.6875,-318592.5
3ZSS_A_5Z0U_A_2_1,-45776.63671875,-48793.42578125
3ZSS_A_4U33_A_1_3,-69772.7109375,-333034.09375
3ZSS_A_1CGY_A_3_5,-51172.70703125,-57599.40625
3ZSS_A_4CGT_A_3_2,-52208.2109375,-24716.892578125
3ZSS_A_1G1Y_A_2_3,-49043.87109375,-76854.3046875
3ZSS_A_1BVZ_A_2_5,-47880.2109375,-78601.3671875
3ZSS_A_1CYG_A_3_1,-49436.671875,-38973.59375
3ZSS_A_4U33_A_2_2,-70730.6328125,-364402.46875
3ZSS_A_1JF5_A_2_5,-46902.92578125,-51333.50390625
3ZSS_A_1A47_A_3_5,-50126.38671875,-78413.7421875
3ZSS_A_1JF6_A_2_2,-48006.7578125,-67784.0546875
3ZSS_A_1DTU_A_3_5,-50822.671875,-41659.015625
3ZSS_A_5CGM_A_1_2,-71802.921875,-308112.03125
3ZSS_A_1CGV_A_3_3,-50931.59375,-31979.1640625
3ZSS_A_4GKL_A_1_4,-51769.1875,-85453.6796875
3ZSS_A_4CGT_A_3_3,-52347.875,8244.5048828125
3ZSS_A_5A2A_A_3_1,-49549.2734375,-32459.087890625
3ZSS_A_1WZK_A_2_3,-49183.6484375,-81726.203125
3ZSS_A_5M99_A_2_4,-47672.36328125,-15207.5849609375
3ZSS_A_1KCK_A_3_1,-51051.13671875,-34205.09375
3ZSS_A_1JF6_A_2_1,-47825.625,-61468.30078125
3ZSS_A_1WZM_A_2_4,-47898.2578125,-56602.60546875
3ZSS_A_1TCM_A_3_3,-49215.5703125,13927.5888671875
3ZSS_A_1WZL_A_2_4,-48928.6796875,-94301.5
3ZSS_A_1JF6_A_2_4,-47692.125,-53935.875
3ZSS_A_4GKL_A_3_3,-52312.3671875,-140395.609375
3ZSS_A_4U33_A_3_2,-71311.140625,-354403.5
3ZSS_A_1BVZ_A_2_1,-47799.35546875,-66814.9765625
3ZSS_A_6AIJ_A_3_4,-51923.1640625,-60906.4453125
3ZSS_A_4E2O_A_3_3,-49046.30859375,5265.87255859375
3ZSS_A_1JF5_A_2_1,-48729.3203125,-88929.671875
3ZSS_A_5M99_A_2_2,-46971.2734375,8996.27734375
3ZSS_A_1G1Y_A_2_5,-47898.49609375,-77912.5
3ZSS_A_1I75_A_3_4,-49645.125,15998.498046875
3ZSS_A_1G1Y_A_2_4,-48424.8359375,-73048.96875
3ZSS_A_1WZM_A_2_1,-48360.05078125,-56643.4765625
3ZSS_A_4GKL_A_1_1,-51899.51171875,-134192.0625
3ZSS_A_1JF5_A_2_3,-48243.94140625,-76696.46875
3ZSS_A_1I75_A_3_5,-50707.20703125,-7839.97802734375
3ZSS_A_4E2O_A_3_1,-50835.79296875,-55212.96875
3ZSS_A_1G1Y_A_2_1,-47623.87890625,-35184.46875
3ZSS_A_1CYG_A_3_2,-50408.55859375,-82423.2109375
3ZSS_A_4E2O_A_3_4,-49940.49609375,-40674.1484375
3ZSS_A_4CGT_A_3_1,-51967.28515625,-20984.13671875
3ZSS_A_4AEF_A_2_5,-49087.38671875,-28726.01171875
3ZSS_A_1CGV_A_3_5,-51045.484375,-64702.1640625
3ZSS_A_1J0H_A_2_4,-47138.609375,-50225.578125
3ZSS_A_4GKL_A_1_2,-51695.29296875,-109636.75
3ZSS_A_2WC7_A_2_5,-46016.5625,-28380.0
3ZSS_A_1KCK_A_3_3,-50867.68359375,-37386.0625
3ZSS_A_4U33_A_3_5,-70741.4453125,-336641.0
3ZSS_A_1QHO_A_2_2,-47822.28125,-53585.46875
3ZSS_A_1EA9_C_2_3,-46942.07421875,-32025.42578125
3ZSS_A_1J0H_A_2_2,-48526.3515625,-82795.5859375
3ZSS_A_4GKL_A_1_5,-51536.16015625,-86481.296875
3ZSS_A_1WZM_A_2_2,-48312.02734375,-72445.3828125
3ZSS_A_1WZK_A_2_5,-47635.31640625,-38936.96875
3ZSS_A_4GKL_A_1_3,-52602.40625,-124309.5859375
3ZSS_A_2WC7_A_2_4,-44859.81640625,-17327.36328125
3ZSS_A_4E2O_A_3_5,-49864.31640625,-26004.9609375
3ZSS_A_6AIJ_A_3_1,-51036.50390625,-25091.318359375
3ZSS_A_4U33_A_3_4,-70922.015625,-362195.3125
3ZSS_A_4GKL_A_3_5,-52336.44921875,-115717.2109375
3ZSS_A_6AIJ_A_3_2,-51795.90234375,-41645.44921875
3ZSS_A_1WZL_A_2_3,-48630.19921875,-74960.953125
3ZSS_A_5M99_A_2_1,-46151.22265625,21075.08984375
3ZSS_A_1WZK_A_2_1,-48311.6484375,-55591.46875
3ZSS_A_5M99_A_2_5,-47076.57421875,-11018.99609375
3ZSS_A_1SMA_A_3_2,-49221.8046875,-25756.060546875
3ZSS_A_1QHO_A_2_5,-48145.60546875,-61640.80078125
3ZSS_A_6AIJ_A_3_3,-52261.8046875,-49904.75390625
3ZSS_A_4U33_A_3_3,-71143.8046875,-357596.8125
3ZSS_A_1CDG_A_3_1,-50148.66796875,-22488.802734375
3ZSS_A_4U33_A_1_4,-70505.96875,-336015.40625
3ZSS_A_4CGT_A_3_4,-51514.8203125,-2802.55517578125
3ZSS_A_5CGM_A_2_5,-72132.21875,-324206.15625
3ZSS_A_5CGM_A_1_4,-72197.296875,-317857.09375
3ZSS_A_1DTU_A_3_3,-51133.625,-14443.783203125
3ZSS_A_5CGM_A_2_4,-72061.7421875,-333471.40625
3ZSS_A_4LXF_A_2_1,-47560.80078125,-61206.07421875
3ZSS_A_4U33_A_3_1,-70922.53125,-368925.65625
3ZSS_A_4U33_A_1_1,-70196.15625,-333207.5
3ZSS_A_1JF6_A_2_3,-48643.328125,-58149.8203125
3ZSS_A_1QHO_A_2_1,-48340.0,-69968.7109375
3ZSS_A_1QHO_A_2_4,-48728.9296875,-62937.07421875
3ZSS_A_1EA9_C_2_2,-46487.5078125,-35345.2734375
3ZSS_A_2WC7_A_2_2,-45668.96484375,-45882.96484375
3ZSS_A_1EA9_C_2_5,-47106.92578125,-37461.359375
3ZSS_A_1CGY_A_3_1,-51806.171875,-38787.9921875
3ZSS_A_1KCK_A_3_5,-51094.97265625,-44695.02734375
3ZSS_A_5A2A_A_3_2,-48984.265625,-23980.662109375
3ZSS_A_1CYG_A_3_3,-49978.37890625,-59647.83984375
3ZSS_A_1BVZ_A_2_3,-49247.68359375,-73300.3515625
3ZSS_A_1PEZ_A_3_1,-51107.68359375,9990.9912109375
3ZSS_A_4JCM_A_3_1,-51236.5625,17035.94140625
3ZSS_A_4AEF_A_2_3,-48565.9296875,-51007.83203125
3ZSS_A_1QHO_A_2_3,-48117.5703125,-46858.6796875
3ZSS_A_5A2A_A_3_5,-49507.703125,-28955.302734375
3ZSS_A_4AEF_A_2_1,-49309.8203125,-69365.1328125
3ZSS_A_1SMA_A_3_5,-48475.70703125,-9144.97265625
3ZSS_A_1J0H_A_2_5,-48593.12890625,-86498.7734375
3ZSS_A_5Z0U_A_2_2,-46267.9609375,-94802.5625
3ZSS_A_1A47_A_3_4,-50787.58203125,-103796.3203125
3ZSS_A_1WZM_A_2_5,-48365.63671875,-77964.96875
3ZSS_A_1SMA_A_3_1,-49663.27734375,-36746.62109375
3ZSS_A_1G1Y_A_2_2,-48393.171875,-67558.3984375
3ZSS_A_1DTU_A_3_1,-51304.8984375,-50738.07421875
3ZSS_A_5M99_A_2_3,-46804.828125,9636.2265625
3ZSS_A_5A2A_A_3_4,-49718.703125,-37541.609375
3ZSS_A_1PEZ_A_3_4,-51649.6171875,-31595.32421875
3ZSS_A_1I75_A_3_1,-50942.91796875,5602.1396484375
3ZSS_A_5CGM_A_2_2,-71953.25,-330728.53125
3ZSS_A_2WC7_A_2_3,-45696.18359375,-22972.2265625
3ZSS_A_4GKL_A_3_4,-52290.58203125,-107006.4765625
3ZSS_A_1DTU_A_3_2,-50187.65625,-29606.396484375
4RD4_A_5O8W_A_2_2,-31627.1171875,-95006.6953125
4RD4_A_1B23_P_1_4,-27352.58203125,-57108.76171875
4RD4_A_4CRN_P_3_3,-30863.716796875,-64720.1015625
4RD4_A_6K71_P_3_3,-36501.92578125,-86087.4375
4RD4_A_5M1J_A6_3_5,-29655.447265625,-50496.00390625
4RD4_A_4ZV4_A_2_2,-31414.685546875,-69685.0078125
4RD4_A_4ZCI_A_3_1,-34331.140625,-102007.15625
4RD4_A_2D74_A_3_1,-45319.21875,-249053.546875
4RD4_A_5K0Y_S_1_2,-41559.375,-178667.75
4RD4_A_1B23_P_1_5,-27005.93359375,-25151.09375
4RD4_A_5M1J_A6_3_2,-30609.884765625,-79762.640625
4RD4_A_4ZCI_A_3_2,-36323.171875,-124238.1484375
4RD4_A_4CRN_P_3_1,-29975.951171875,-64871.40234375
4RD4_A_1KK0_A_3_1,-44745.4921875,-252749.859375
4RD4_A_4ZCI_A_3_4,-34525.61328125,-106869.609375
4RD4_A_6GFU_A_3_1,-37306.3984375,-147748.46875
4RD4_A_2D74_A_3_3,-45630.22265625,-250937.5
4RD4_A_4CRN_P_3_4,-30665.07421875,-69044.3671875
4RD4_A_5M1J_A6_3_1,-30617.060546875,-76669.0703125
4RD4_A_4ZCI_A_3_3,-36218.609375,-131140.09375
4RD4_A_4IW3_B_2_5,-30977.48046875,-78205.0703125
4RD4_A_1D2E_A_1_3,-28302.51953125,-75250.8671875
4RD4_A_1S0U_A_1_3,-44633.8125,-230297.53125
4RD4_A_1D2E_A_1_5,-27791.59765625,-72658.4609375
4RD4_A_1B23_P_1_1,-27609.98046875,-69588.6640625
4RD4_A_3J5Y_B_3_2,-34468.56640625,-76056.8359375
4RD4_A_1B23_P_1_3,-27505.626953125,-61437.07421875
4RD4_A_5W75_A_2_4,-37717.2421875,-98630.046875
4RD4_A_4ZCI_A_3_5,-35574.35546875,-128296.3046875
4RD4_A_1KJZ_A_2_5,-45698.56640625,-265699.21875
4RD4_A_3WXM_A_2_1,-35751.6640625,-97392.2265625
4RD4_A_4IW3_B_2_2,-30874.552734375,-105610.953125
4RD4_A_1KK0_A_2_2,-45421.3203125,-263700.03125
4RD4_A_6GFU_A_3_3,-37178.390625,-145272.125
4RD4_A_4CRN_P_3_2,-30374.361328125,-65178.71484375
4RD4_A_5W75_A_2_2,-37353.3359375,-113530.09375
4RD4_A_5W75_A_2_5,-37197.01953125,-79784.1328125
4RD4_A_4IW3_B_2_1,-30923.0390625,-90762.7734375
4RD4_A_6GFU_A_3_5,-36199.75390625,-130846.046875
4RD4_A_5LZW_jj_3_1,-35409.34375,-115517.2265625
4RD4_A_6ZMO_CD_3_1,-35930.01953125,-140620.5
4RD4_A_4ZV4_A_2_1,-31446.275390625,-61856.44140625
4RD4_A_1XB2_A_3_2,-35786.48828125,-94209.796875
4RD4_A_5M1J_A6_3_3,-29476.7578125,-73330.7890625
4RD4_A_6GSM_k_3_4,-38759.25390625,-156350.34375
4RD4_A_5W75_A_2_1,-36917.71875,-76708.3125
4I8H_A_4NFE_A_2_1,-22294.978515625,-190470.59375
4I8H_A_1F7Z_A_1_5,-22756.7421875,-203583.234375
4I8H_A_2QXG_A_2_5,-21719.33984375,-154162.734375
4I8H_A_1AND_A_2_5,-22983.203125,-214588.03125
4I8H_A_2EEK_A_1_2,-22878.05859375,-204460.9375
4I8H_A_2QXG_A_2_4,-21779.677734375,-162232.953125
4I8H_A_1FXY_A_1_3,-22401.1171875,-181657.609375
4I8H_A_1HJ8_A_1_2,-22973.845703125,-207885.234375
